id,MONTH,YEAR,LATITUDE,LONGITUDE,PRECIPITATION,No_Smoothing,Lowess(5)
37253,200908,2009,47.4243,7.56921,42.50000000000001,0.65,0.64
37254,200908,2009,47.43118,7.90021,43.0,0.65,0.64
37255,200908,2009,47.43706,8.23129,53.699999999999996,0.65,0.64
37256,200908,2009,47.44387,8.56124,55.9,0.65,0.64
37257,200908,2009,47.44579,8.89361,87.1,0.65,0.64
37258,200908,2009,47.44849,9.22459,60.8,0.65,0.64
37259,200908,2009,47.64917,7.55861,43.0,0.65,0.64
37260,200908,2009,47.65609,7.89106,37.4,0.65,0.64
37261,200908,2009,47.66199,8.22357,38.3,0.65,0.64
37262,200908,2009,47.66689,8.55615,50.5,0.65,0.64
37263,200908,2009,47.66881,8.88097,45.5,0.65,0.64
37264,200908,2009,47.67466,9.2107,49.8,0.65,0.64
37265,200908,2009,47.69319,9.57481,51.2,0.65,0.64
37266,200908,2009,47.89182,8.54981,36.8,0.65,0.64
37267,200909,2009,45.83319,6.99776,35.1,0.65,0.64
37268,200909,2009,45.84178,7.31894,40.0,0.65,0.64
37269,200909,2009,45.8494,7.64021,55.0,0.65,0.64
37270,200909,2009,45.85606,7.96156,86.1,0.65,0.64
37271,200909,2009,45.86814,9.24811,97.4,0.65,0.64
37272,200909,2009,45.86874,8.92559,105.69999999999999,0.65,0.64
37273,200909,2009,46.02644,6.01836,39.7,0.65,0.64
37274,200909,2009,46.04858,6.66286,32.5,0.65,0.64
37275,200909,2009,46.05819,6.98528,37.7,0.65,0.64
37276,200909,2009,46.06682,7.30779,37.4,0.65,0.64
37277,200909,2009,46.07448,7.6304,50.2,0.65,0.64
37278,200909,2009,46.08116,7.95308,62.8,0.65,0.64
37279,200909,2009,46.08687,8.27583,82.3,0.65,0.64
37280,200909,2009,46.09494,8.92544,113.0,0.65,0.64
37281,200909,2009,46.09638,8.58469,84.89999999999999,0.65,0.64
37282,200909,2009,46.10113,9.23792,76.8,0.65,0.64
37283,200909,2009,46.25144,6.00029,43.9,0.65,0.64
37284,200909,2009,46.25152,6.33557,40.0,0.65,0.64
37285,200909,2009,46.2735,6.64891,35.2,0.65,0.64
37286,200909,2009,46.28289,6.97299,28.900000000000002,0.65,0.64
37287,200909,2009,46.29183,7.29652,32.0,0.65,0.64
37288,200909,2009,46.29953,7.62048,34.5,0.65,0.64
37289,200909,2009,46.30624,7.94451,48.6,0.65,0.64
37290,200909,2009,46.31198,8.26861,63.7,0.65,0.64
37291,200909,2009,46.31673,8.59276,68.3,0.65,0.64
37292,200909,2009,46.3205,8.91696,63.4,0.65,0.64
37293,200909,2009,46.32329,9.2412,74.2,0.65,0.64
37294,200909,2009,46.3251,9.56547,86.1,0.65,0.64
37295,200909,2009,46.32576,10.21403,64.9,0.65,0.64
37296,200909,2009,46.32592,9.88974,63.9,0.65,0.64
37297,200909,2009,46.47603,5.98489,51.1,0.65,0.64
37298,200909,2009,46.50778,6.2883,46.5,0.65,0.64
37299,200909,2009,46.51673,6.97082,42.8,0.65,0.64
37300,200909,2009,46.51681,7.28513,34.2,0.65,0.64
37301,200909,2009,46.52454,7.61045,34.3,0.65,0.64
37302,200909,2009,46.53129,7.93584,39.9,0.65,0.64
37303,200909,2009,46.53456,6.64066,47.300000000000004,0.65,0.64
37304,200909,2009,46.53705,8.2613,50.5,0.65,0.64
37305,200909,2009,46.54183,8.58683,57.300000000000004,0.65,0.64
37306,200909,2009,46.54562,8.9124,56.7,0.65,0.64
37307,200909,2009,46.54842,9.238,55.9,0.65,0.64
37308,200909,2009,46.54976,10.54057,66.7,0.65,0.64
37309,200909,2009,46.55023,9.56363,46.6,0.65,0.64
37310,200909,2009,46.5509,10.21493,52.4,0.65,0.64
37311,200909,2009,46.55106,9.88928,56.9,0.65,0.64
37312,200909,2009,46.70077,5.96788,44.9,0.65,0.64
37313,200909,2009,46.71353,6.29425,42.8,0.65,0.64
37314,200909,2009,46.71743,6.61481,43.1,0.65,0.64
37315,200909,2009,46.73315,6.94607,40.4,0.65,0.64
37316,200909,2009,46.74177,7.27367,48.4,0.65,0.64
37317,200909,2009,46.7526,7.59435,36.0,0.65,0.64
37318,200909,2009,46.75935,7.92738,38.4,0.65,0.64
37319,200909,2009,46.76125,8.25429,44.6,0.65,0.64
37320,200909,2009,46.76689,8.58083,51.9,0.65,0.64
37321,200909,2009,46.7707,8.90778,53.7,0.65,0.64
37322,200909,2009,46.77352,9.23477,53.0,0.65,0.64
37323,200909,2009,46.77487,10.54287,47.0,0.65,0.64
37324,200909,2009,46.77534,9.56178,56.699999999999996,0.65,0.64
37325,200909,2009,46.77602,10.21584,51.0,0.65,0.64
37326,200909,2009,46.77618,9.88881,43.199999999999996,0.65,0.64
37327,200909,2009,46.93727,6.27833,40.9,0.65,0.64
37328,200909,2009,46.94998,6.60302,43.3,0.65,0.64
37329,200909,2009,46.96392,7.26749,41.4,0.65,0.64
37330,200909,2009,46.97448,7.59006,37.9,0.65,0.64
37331,200909,2009,46.98129,7.91822,39.0,0.65,0.64
37332,200909,2009,46.98568,8.23908,38.7,0.65,0.64
37333,200909,2009,46.99292,6.92433,43.8,0.65,0.64
37334,200909,2009,46.99537,8.9035,53.5,0.65,0.64
37335,200909,2009,46.99859,9.23149,59.1,0.65,0.64
37336,200909,2009,46.99995,10.54519,52.8,0.65,0.64
37337,200909,2009,47.00042,9.55991,54.4,0.65,0.64
37338,200909,2009,47.0011,10.21676,49.9,0.65,0.64
37339,200909,2009,47.00126,9.88833,56.7,0.65,0.64
37340,200909,2009,47.00145,8.58394,48.6,0.65,0.64
37341,200909,2009,47.17286,6.59151,43.9,0.65,0.64
37342,200909,2009,47.18271,6.9208,42.9,0.65,0.64
37343,200909,2009,47.1942,7.25201,42.5,0.65,0.64
37344,200909,2009,47.1994,7.57969,39.3,0.65,0.64
37345,200909,2009,47.20625,7.90927,37.8,0.65,0.64
37346,200909,2009,47.2126,8.24111,41.0,0.65,0.64
37347,200909,2009,47.21777,8.56578,42.8,0.65,0.64
37348,200909,2009,47.2223,8.90493,49.8,0.65,0.64
37349,200909,2009,47.22548,9.55801,71.0,0.65,0.64
37350,200909,2009,47.22736,9.22899,67.1,0.65,0.64
37351,200909,2009,47.40752,6.90748,40.800000000000004,0.65,0.64
37352,200909,2009,47.41641,7.2383,37.2,0.65,0.64
37353,200909,2009,47.42132,9.55533,71.7,0.65,0.64
37354,200909,2009,47.4243,7.56921,38.6,0.65,0.64
37355,200909,2009,47.43118,7.90021,37.5,0.65,0.64
37356,200909,2009,47.43706,8.23129,39.3,0.65,0.64
37357,200909,2009,47.44387,8.56124,39.4,0.65,0.64
37358,200909,2009,47.44579,8.89361,42.8,0.65,0.64
37359,200909,2009,47.44849,9.22459,52.7,0.65,0.64
37360,200909,2009,47.64917,7.55861,34.9,0.65,0.64
37361,200909,2009,47.65609,7.89106,37.1,0.65,0.64
37362,200909,2009,47.66199,8.22357,39.2,0.65,0.64
37363,200909,2009,47.66689,8.55615,39.699999999999996,0.65,0.64
37364,200909,2009,47.66881,8.88097,45.4,0.65,0.64
37365,200909,2009,47.67466,9.2107,49.0,0.65,0.64
37366,200909,2009,47.69319,9.57481,55.0,0.65,0.64
37367,200909,2009,47.89182,8.54981,41.7,0.65,0.64
37368,200910,2009,45.83319,6.99776,24.4,0.65,0.64
37369,200910,2009,45.84178,7.31894,21.4,0.65,0.64
37370,200910,2009,45.8494,7.64021,26.8,0.65,0.64
37371,200910,2009,45.85606,7.96156,32.4,0.65,0.64
37372,200910,2009,45.86814,9.24811,42.699999999999996,0.65,0.64
37373,200910,2009,45.86874,8.92559,51.199999999999996,0.65,0.64
37374,200910,2009,46.02644,6.01836,52.4,0.65,0.64
37375,200910,2009,46.04858,6.66286,36.4,0.65,0.64
37376,200910,2009,46.05819,6.98528,30.4,0.65,0.64
37377,200910,2009,46.06682,7.30779,26.9,0.65,0.64
37378,200910,2009,46.07448,7.6304,30.9,0.65,0.64
37379,200910,2009,46.08116,7.95308,39.0,0.65,0.64
37380,200910,2009,46.08687,8.27583,49.8,0.65,0.64
37381,200910,2009,46.09494,8.92544,56.3,0.65,0.64
37382,200910,2009,46.09638,8.58469,57.3,0.65,0.64
37383,200910,2009,46.10113,9.23792,51.4,0.65,0.64
37384,200910,2009,46.25144,6.00029,62.300000000000004,0.65,0.64
37385,200910,2009,46.25152,6.33557,54.0,0.65,0.64
37386,200910,2009,46.2735,6.64891,49.1,0.65,0.64
37387,200910,2009,46.28289,6.97299,38.3,0.65,0.64
37388,200910,2009,46.29183,7.29652,33.6,0.65,0.64
37389,200910,2009,46.29953,7.62048,39.9,0.65,0.64
37390,200910,2009,46.30624,7.94451,44.3,0.65,0.64
37391,200910,2009,46.31198,8.26861,63.199999999999996,0.65,0.64
37392,200910,2009,46.31673,8.59276,74.7,0.65,0.64
37393,200910,2009,46.3205,8.91696,65.8,0.65,0.64
37394,200910,2009,46.32329,9.2412,60.0,0.65,0.64
37395,200910,2009,46.3251,9.56547,69.00000000000001,0.65,0.64
37396,200910,2009,46.32576,10.21403,43.800000000000004,0.65,0.64
37397,200910,2009,46.32592,9.88974,52.2,0.65,0.64
37398,200910,2009,46.47603,5.98489,70.7,0.65,0.64
37399,200910,2009,46.50778,6.2883,66.0,0.65,0.64
37400,200910,2009,46.51673,6.97082,53.4,0.65,0.64
37401,200910,2009,46.51681,7.28513,51.4,0.65,0.64
37402,200910,2009,46.52454,7.61045,53.9,0.65,0.64
37403,200910,2009,46.53129,7.93584,57.5,0.65,0.64
37404,200910,2009,46.53456,6.64066,57.0,0.65,0.64
37405,200910,2009,46.53705,8.2613,67.5,0.65,0.64
37406,200910,2009,46.54183,8.58683,79.60000000000001,0.65,0.64
37407,200910,2009,46.54562,8.9124,69.3,0.65,0.64
37408,200910,2009,46.54842,9.238,68.5,0.65,0.64
37409,200910,2009,46.54976,10.54057,40.2,0.65,0.64
37410,200910,2009,46.55023,9.56363,65.3,0.65,0.64
37411,200910,2009,46.5509,10.21493,48.4,0.65,0.64
37412,200910,2009,46.55106,9.88928,53.8,0.65,0.64
37413,200910,2009,46.70077,5.96788,65.1,0.65,0.64
37414,200910,2009,46.71353,6.29425,61.2,0.65,0.64
37415,200910,2009,46.71743,6.61481,55.7,0.65,0.64
37416,200910,2009,46.73315,6.94607,51.6,0.65,0.64
37417,200910,2009,46.74177,7.27367,60.0,0.65,0.64
37418,200910,2009,46.7526,7.59435,60.5,0.65,0.64
37419,200910,2009,46.75935,7.92738,68.1,0.65,0.64
37420,200910,2009,46.76125,8.25429,74.0,0.65,0.64
37421,200910,2009,46.76689,8.58083,78.5,0.65,0.64
37422,200910,2009,46.7707,8.90778,71.7,0.65,0.64
37423,200910,2009,46.77352,9.23477,73.1,0.65,0.64
37424,200910,2009,46.77487,10.54287,46.8,0.65,0.64
37425,200910,2009,46.77534,9.56178,70.4,0.65,0.64
37426,200910,2009,46.77602,10.21584,61.9,0.65,0.64
37427,200910,2009,46.77618,9.88881,67.9,0.65,0.64
37428,200910,2009,46.93727,6.27833,58.8,0.65,0.64
37429,200910,2009,46.94998,6.60302,55.8,0.65,0.64
37430,200910,2009,46.96392,7.26749,59.6,0.65,0.64
37431,200910,2009,46.97448,7.59006,64.4,0.65,0.64
37432,200910,2009,46.98129,7.91822,73.3,0.65,0.64
37433,200910,2009,46.98568,8.23908,84.5,0.65,0.64
37434,200910,2009,46.99292,6.92433,51.1,0.65,0.64
37435,200910,2009,46.99537,8.9035,84.0,0.65,0.64
37436,200910,2009,46.99859,9.23149,84.89999999999999,0.65,0.64
37437,200910,2009,46.99995,10.54519,76.5,0.65,0.64
37438,200910,2009,47.00042,9.55991,85.8,0.65,0.64
37439,200910,2009,47.0011,10.21676,80.60000000000001,0.65,0.64
37440,200910,2009,47.00126,9.88833,86.4,0.65,0.64
37441,200910,2009,47.00145,8.58394,81.8,0.65,0.64
37442,200910,2009,47.17286,6.59151,59.1,0.65,0.64
37443,200910,2009,47.18271,6.9208,58.1,0.65,0.64
37444,200910,2009,47.1942,7.25201,64.8,0.65,0.64
37445,200910,2009,47.1994,7.57969,69.4,0.65,0.64
37446,200910,2009,47.20625,7.90927,73.6,0.65,0.64
37447,200910,2009,47.2126,8.24111,85.4,0.65,0.64
37448,200910,2009,47.21777,8.56578,85.7,0.65,0.64
37449,200910,2009,47.2223,8.90493,95.0,0.65,0.64
37450,200910,2009,47.22548,9.55801,108.5,0.65,0.64
37451,200910,2009,47.22736,9.22899,103.8,0.65,0.64
37452,200910,2009,47.40752,6.90748,63.1,0.65,0.64
37453,200910,2009,47.41641,7.2383,62.9,0.65,0.64
37454,200910,2009,47.42132,9.55533,115.1,0.65,0.64
37455,200910,2009,47.4243,7.56921,65.5,0.65,0.64
37456,200910,2009,47.43118,7.90021,70.6,0.65,0.64
37457,200910,2009,47.43706,8.23129,78.8,0.65,0.64
37458,200910,2009,47.44387,8.56124,79.9,0.65,0.64
37459,200910,2009,47.44579,8.89361,93.1,0.65,0.64
37460,200910,2009,47.44849,9.22459,101.0,0.65,0.64
37461,200910,2009,47.64917,7.55861,61.9,0.65,0.64
37462,200910,2009,47.65609,7.89106,70.7,0.65,0.64
37463,200910,2009,47.66199,8.22357,78.6,0.65,0.64
37464,200910,2009,47.66689,8.55615,83.8,0.65,0.64
37465,200910,2009,47.66881,8.88097,87.7,0.65,0.64
37466,200910,2009,47.67466,9.2107,90.2,0.65,0.64
37467,200910,2009,47.69319,9.57481,101.7,0.65,0.64
37468,200910,2009,47.89182,8.54981,85.7,0.65,0.64
37469,200911,2009,45.83319,6.99776,117.39999999999999,0.65,0.64
37470,200911,2009,45.84178,7.31894,80.9,0.65,0.64
37471,200911,2009,45.8494,7.64021,81.4,0.65,0.64
37472,200911,2009,45.85606,7.96156,91.8,0.65,0.64
37473,200911,2009,45.86814,9.24811,131.6,0.65,0.64
37474,200911,2009,45.86874,8.92559,149.5,0.65,0.64
37475,200911,2009,46.02644,6.01836,157.9,0.65,0.64
37476,200911,2009,46.04858,6.66286,144.7,0.65,0.64
37477,200911,2009,46.05819,6.98528,116.8,0.65,0.64
37478,200911,2009,46.06682,7.30779,97.1,0.65,0.64
37479,200911,2009,46.07448,7.6304,94.3,0.65,0.64
37480,200911,2009,46.08116,7.95308,99.6,0.65,0.64
37481,200911,2009,46.08687,8.27583,131.3,0.65,0.64
37482,200911,2009,46.09494,8.92544,138.1,0.65,0.64
37483,200911,2009,46.09638,8.58469,139.0,0.65,0.64
37484,200911,2009,46.10113,9.23792,132.0,0.65,0.64
37485,200911,2009,46.25144,6.00029,176.7,0.65,0.64
37486,200911,2009,46.25152,6.33557,174.4,0.65,0.64
37487,200911,2009,46.2735,6.64891,158.6,0.65,0.64
37488,200911,2009,46.28289,6.97299,127.0,0.65,0.64
37489,200911,2009,46.29183,7.29652,107.7,0.65,0.64
37490,200911,2009,46.29953,7.62048,107.7,0.65,0.64
37491,200911,2009,46.30624,7.94451,110.0,0.65,0.64
37492,200911,2009,46.31198,8.26861,143.0,0.65,0.64
37493,200911,2009,46.31673,8.59276,143.9,0.65,0.64
37494,200911,2009,46.3205,8.91696,137.6,0.65,0.64
37495,200911,2009,46.32329,9.2412,131.1,0.65,0.64
37496,200911,2009,46.3251,9.56547,124.7,0.65,0.64
37497,200911,2009,46.32576,10.21403,101.3,0.65,0.64
37498,200911,2009,46.32592,9.88974,117.39999999999999,0.65,0.64
37499,200911,2009,46.47603,5.98489,198.3,0.65,0.64
37500,200911,2009,46.50778,6.2883,191.7,0.65,0.64
37501,200911,2009,46.51673,6.97082,119.9,0.65,0.64
37502,200911,2009,46.51681,7.28513,117.1,0.65,0.64
37503,200911,2009,46.52454,7.61045,119.1,0.65,0.64
37504,200911,2009,46.53129,7.93584,125.8,0.65,0.64
37505,200911,2009,46.53456,6.64066,162.0,0.65,0.64
37506,200911,2009,46.53705,8.2613,154.0,0.65,0.64
37507,200911,2009,46.54183,8.58683,151.7,0.65,0.64
37508,200911,2009,46.54562,8.9124,141.8,0.65,0.64
37509,200911,2009,46.54842,9.238,131.0,0.65,0.64
37510,200911,2009,46.54976,10.54057,91.10000000000001,0.65,0.64
37511,200911,2009,46.55023,9.56363,117.5,0.65,0.64
37512,200911,2009,46.5509,10.21493,93.1,0.65,0.64
37513,200911,2009,46.55106,9.88928,100.2,0.65,0.64
37514,200911,2009,46.70077,5.96788,178.7,0.65,0.64
37515,200911,2009,46.71353,6.29425,175.7,0.65,0.64
37516,200911,2009,46.71743,6.61481,161.9,0.65,0.64
37517,200911,2009,46.73315,6.94607,124.1,0.65,0.64
37518,200911,2009,46.74177,7.27367,130.5,0.65,0.64
37519,200911,2009,46.7526,7.59435,127.1,0.65,0.64
37520,200911,2009,46.75935,7.92738,131.8,0.65,0.64
37521,200911,2009,46.76125,8.25429,162.89999999999998,0.65,0.64
37522,200911,2009,46.76689,8.58083,159.8,0.65,0.64
37523,200911,2009,46.7707,8.90778,148.7,0.65,0.64
37524,200911,2009,46.77352,9.23477,133.5,0.65,0.64
37525,200911,2009,46.77487,10.54287,78.0,0.65,0.64
37526,200911,2009,46.77534,9.56178,117.0,0.65,0.64
37527,200911,2009,46.77602,10.21584,94.6,0.65,0.64
37528,200911,2009,46.77618,9.88881,94.5,0.65,0.64
37529,200911,2009,46.93727,6.27833,155.3,0.65,0.64
37530,200911,2009,46.94998,6.60302,149.4,0.65,0.64
37531,200911,2009,46.96392,7.26749,126.2,0.65,0.64
37532,200911,2009,46.97448,7.59006,127.7,0.65,0.64
37533,200911,2009,46.98129,7.91822,130.7,0.65,0.64
37534,200911,2009,46.98568,8.23908,127.9,0.65,0.64
37535,200911,2009,46.99292,6.92433,120.1,0.65,0.64
37536,200911,2009,46.99537,8.9035,155.6,0.65,0.64
37537,200911,2009,46.99859,9.23149,145.2,0.65,0.64
37538,200911,2009,46.99995,10.54519,77.4,0.65,0.64
37539,200911,2009,47.00042,9.55991,122.7,0.65,0.64
37540,200911,2009,47.0011,10.21676,113.3,0.65,0.64
37541,200911,2009,47.00126,9.88833,112.1,0.65,0.64
37542,200911,2009,47.00145,8.58394,132.0,0.65,0.64
37543,200911,2009,47.17286,6.59151,140.5,0.65,0.64
37544,200911,2009,47.18271,6.9208,121.4,0.65,0.64
37545,200911,2009,47.1942,7.25201,116.3,0.65,0.64
37546,200911,2009,47.1994,7.57969,121.6,0.65,0.64
37547,200911,2009,47.20625,7.90927,125.0,0.65,0.64
37548,200911,2009,47.2126,8.24111,124.4,0.65,0.64
37549,200911,2009,47.21777,8.56578,133.3,0.65,0.64
37550,200911,2009,47.2223,8.90493,164.1,0.65,0.64
37551,200911,2009,47.22548,9.55801,138.0,0.65,0.64
37552,200911,2009,47.22736,9.22899,148.1,0.65,0.64
37553,200911,2009,47.40752,6.90748,109.9,0.65,0.64
37554,200911,2009,47.41641,7.2383,109.4,0.65,0.64
37555,200911,2009,47.42132,9.55533,130.9,0.65,0.64
37556,200911,2009,47.4243,7.56921,116.8,0.65,0.64
37557,200911,2009,47.43118,7.90021,118.9,0.65,0.64
37558,200911,2009,47.43706,8.23129,118.8,0.65,0.64
37559,200911,2009,47.44387,8.56124,123.0,0.65,0.64
37560,200911,2009,47.44579,8.89361,135.1,0.65,0.64
37561,200911,2009,47.44849,9.22459,137.6,0.65,0.64
37562,200911,2009,47.64917,7.55861,97.9,0.65,0.64
37563,200911,2009,47.65609,7.89106,116.5,0.65,0.64
37564,200911,2009,47.66199,8.22357,117.9,0.65,0.64
37565,200911,2009,47.66689,8.55615,112.7,0.65,0.64
37566,200911,2009,47.66881,8.88097,112.2,0.65,0.64
37567,200911,2009,47.67466,9.2107,99.9,0.65,0.64
37568,200911,2009,47.69319,9.57481,115.8,0.65,0.64
37569,200911,2009,47.89182,8.54981,109.5,0.65,0.64
37570,200912,2009,45.83319,6.99776,117.3,0.65,0.64
37571,200912,2009,45.84178,7.31894,85.9,0.65,0.64
37572,200912,2009,45.8494,7.64021,81.4,0.65,0.64
37573,200912,2009,45.85606,7.96156,77.6,0.65,0.64
37574,200912,2009,45.86814,9.24811,94.7,0.65,0.64
37575,200912,2009,45.86874,8.92559,116.39999999999999,0.65,0.64
37576,200912,2009,46.02644,6.01836,151.8,0.65,0.64
37577,200912,2009,46.04858,6.66286,126.2,0.65,0.64
37578,200912,2009,46.05819,6.98528,114.1,0.65,0.64
37579,200912,2009,46.06682,7.30779,102.0,0.65,0.64
37580,200912,2009,46.07448,7.6304,86.6,0.65,0.64
37581,200912,2009,46.08116,7.95308,84.2,0.65,0.64
37582,200912,2009,46.08687,8.27583,87.9,0.65,0.64
37583,200912,2009,46.09494,8.92544,120.8,0.65,0.64
37584,200912,2009,46.09638,8.58469,102.0,0.65,0.64
37585,200912,2009,46.10113,9.23792,110.5,0.65,0.64
37586,200912,2009,46.25144,6.00029,155.3,0.65,0.64
37587,200912,2009,46.25152,6.33557,153.4,0.65,0.64
37588,200912,2009,46.2735,6.64891,122.1,0.65,0.64
37589,200912,2009,46.28289,6.97299,114.7,0.65,0.64
37590,200912,2009,46.29183,7.29652,107.2,0.65,0.64
37591,200912,2009,46.29953,7.62048,93.8,0.65,0.64
37592,200912,2009,46.30624,7.94451,81.2,0.65,0.64
37593,200912,2009,46.31198,8.26861,96.1,0.65,0.64
37594,200912,2009,46.31673,8.59276,112.3,0.65,0.64
37595,200912,2009,46.3205,8.91696,121.7,0.65,0.64
37596,200912,2009,46.32329,9.2412,123.7,0.65,0.64
37597,200912,2009,46.3251,9.56547,116.6,0.65,0.64
37598,200912,2009,46.32576,10.21403,112.3,0.65,0.64
37599,200912,2009,46.32592,9.88974,118.4,0.65,0.64
37600,200912,2009,46.47603,5.98489,167.0,0.65,0.64
37601,200912,2009,46.50778,6.2883,153.4,0.65,0.64
37602,200912,2009,46.51673,6.97082,101.8,0.65,0.64
37603,200912,2009,46.51681,7.28513,107.9,0.65,0.64
37604,200912,2009,46.52454,7.61045,103.0,0.65,0.64
37605,200912,2009,46.53129,7.93584,89.7,0.65,0.64
37606,200912,2009,46.53456,6.64066,126.80000000000001,0.65,0.64
37607,200912,2009,46.53705,8.2613,86.8,0.65,0.64
37608,200912,2009,46.54183,8.58683,97.9,0.65,0.64
37609,200912,2009,46.54562,8.9124,102.3,0.65,0.64
37610,200912,2009,46.54842,9.238,117.7,0.65,0.64
37611,200912,2009,46.54976,10.54057,94.9,0.65,0.64
37612,200912,2009,46.55023,9.56363,104.0,0.65,0.64
37613,200912,2009,46.5509,10.21493,94.4,0.65,0.64
37614,200912,2009,46.55106,9.88928,91.89999999999999,0.65,0.64
37615,200912,2009,46.70077,5.96788,154.7,0.65,0.64
37616,200912,2009,46.71353,6.29425,158.7,0.65,0.64
37617,200912,2009,46.71743,6.61481,145.4,0.65,0.64
37618,200912,2009,46.73315,6.94607,130.3,0.65,0.64
37619,200912,2009,46.74177,7.27367,127.0,0.65,0.64
37620,200912,2009,46.7526,7.59435,117.1,0.65,0.64
37621,200912,2009,46.75935,7.92738,102.39999999999999,0.65,0.64
37622,200912,2009,46.76125,8.25429,98.2,0.65,0.64
37623,200912,2009,46.76689,8.58083,79.3,0.65,0.64
37624,200912,2009,46.7707,8.90778,80.7,0.65,0.64
37625,200912,2009,46.77352,9.23477,88.0,0.65,0.64
37626,200912,2009,46.77487,10.54287,70.6,0.65,0.64
37627,200912,2009,46.77534,9.56178,78.8,0.65,0.64
37628,200912,2009,46.77602,10.21584,80.0,0.65,0.64
37629,200912,2009,46.77618,9.88881,76.0,0.65,0.64
37630,200912,2009,46.93727,6.27833,156.8,0.65,0.64
37631,200912,2009,46.94998,6.60302,154.4,0.65,0.64
37632,200912,2009,46.96392,7.26749,135.9,0.65,0.64
37633,200912,2009,46.97448,7.59006,128.1,0.65,0.64
37634,200912,2009,46.98129,7.91822,129.8,0.65,0.64
37635,200912,2009,46.98568,8.23908,150.9,0.65,0.64
37636,200912,2009,46.99292,6.92433,146.3,0.65,0.64
37637,200912,2009,46.99537,8.9035,90.1,0.65,0.64
37638,200912,2009,46.99859,9.23149,88.4,0.65,0.64
37639,200912,2009,46.99995,10.54519,75.39999999999999,0.65,0.64
37640,200912,2009,47.00042,9.55991,75.6,0.65,0.64
37641,200912,2009,47.0011,10.21676,79.5,0.65,0.64
37642,200912,2009,47.00126,9.88833,81.3,0.65,0.64
37643,200912,2009,47.00145,8.58394,99.60000000000001,0.65,0.64
37644,200912,2009,47.17286,6.59151,148.4,0.65,0.64
37645,200912,2009,47.18271,6.9208,146.3,0.65,0.64
37646,200912,2009,47.1942,7.25201,132.5,0.65,0.64
37647,200912,2009,47.1994,7.57969,129.9,0.65,0.64
37648,200912,2009,47.20625,7.90927,130.6,0.65,0.64
37649,200912,2009,47.2126,8.24111,126.8,0.65,0.64
37650,200912,2009,47.21777,8.56578,115.89999999999999,0.65,0.64
37651,200912,2009,47.2223,8.90493,108.39999999999999,0.65,0.64
37652,200912,2009,47.22548,9.55801,97.8,0.65,0.64
37653,200912,2009,47.22736,9.22899,119.3,0.65,0.64
37654,200912,2009,47.40752,6.90748,136.7,0.65,0.64
37655,200912,2009,47.41641,7.2383,127.7,0.65,0.64
37656,200912,2009,47.42132,9.55533,110.5,0.65,0.64
37657,200912,2009,47.4243,7.56921,127.3,0.65,0.64
37658,200912,2009,47.43118,7.90021,124.7,0.65,0.64
37659,200912,2009,47.43706,8.23129,125.4,0.65,0.64
37660,200912,2009,47.44387,8.56124,120.3,0.65,0.64
37661,200912,2009,47.44579,8.89361,114.5,0.65,0.64
37662,200912,2009,47.44849,9.22459,113.5,0.65,0.64
37663,200912,2009,47.64917,7.55861,119.0,0.65,0.64
37664,200912,2009,47.65609,7.89106,122.4,0.65,0.64
37665,200912,2009,47.66199,8.22357,121.3,0.65,0.64
37666,200912,2009,47.66689,8.55615,115.3,0.65,0.64
37667,200912,2009,47.66881,8.88097,109.2,0.65,0.64
37668,200912,2009,47.67466,9.2107,102.7,0.65,0.64
37669,200912,2009,47.69319,9.57481,101.6,0.65,0.64
37670,200912,2009,47.89182,8.54981,107.3,0.65,0.64
37671,201001,2010,45.83319,6.99776,40.6,0.72,0.65
37672,201001,2010,45.84178,7.31894,26.5,0.72,0.65
37673,201001,2010,45.8494,7.64021,35.300000000000004,0.72,0.65
37674,201001,2010,45.85606,7.96156,34.3,0.72,0.65
37675,201001,2010,45.86814,9.24811,32.5,0.72,0.65
37676,201001,2010,45.86874,8.92559,34.2,0.72,0.65
37677,201001,2010,46.02644,6.01836,52.9,0.72,0.65
37678,201001,2010,46.04858,6.66286,45.3,0.72,0.65
37679,201001,2010,46.05819,6.98528,37.1,0.72,0.65
37680,201001,2010,46.06682,7.30779,32.2,0.72,0.65
37681,201001,2010,46.07448,7.6304,33.0,0.72,0.65
37682,201001,2010,46.08116,7.95308,35.800000000000004,0.72,0.65
37683,201001,2010,46.08687,8.27583,39.2,0.72,0.65
37684,201001,2010,46.09494,8.92544,33.7,0.72,0.65
37685,201001,2010,46.09638,8.58469,37.1,0.72,0.65
37686,201001,2010,46.10113,9.23792,29.700000000000003,0.72,0.65
37687,201001,2010,46.25144,6.00029,44.2,0.72,0.65
37688,201001,2010,46.25152,6.33557,50.0,0.72,0.65
37689,201001,2010,46.2735,6.64891,44.800000000000004,0.72,0.65
37690,201001,2010,46.28289,6.97299,37.6,0.72,0.65
37691,201001,2010,46.29183,7.29652,38.6,0.72,0.65
37692,201001,2010,46.29953,7.62048,37.9,0.72,0.65
37693,201001,2010,46.30624,7.94451,38.1,0.72,0.65
37694,201001,2010,46.31198,8.26861,40.4,0.72,0.65
37695,201001,2010,46.31673,8.59276,35.8,0.72,0.65
37696,201001,2010,46.3205,8.91696,31.1,0.72,0.65
37697,201001,2010,46.32329,9.2412,28.0,0.72,0.65
