,MONTH,LATITUDE,LONGITUDE,PRECIPITATION
48285,201811,46.04858,6.66286,43.2
48286,201811,46.05819,6.98528,47.4
48287,201811,46.06682,7.30779,71.4
48288,201811,46.07448,7.6304,59.0
48289,201811,46.08116,7.95308,111.3
48290,201811,46.08687,8.27583,347.7
48291,201811,46.09494,8.92544,188.5
48292,201811,46.09638,8.58469,329.6
48293,201811,46.10113,9.23792,144.1
48294,201811,46.25144,6.00029,73.6
48295,201811,46.25152,6.33557,58.1
48296,201811,46.2735,6.64891,43.9
48297,201811,46.28289,6.97299,28.4
48298,201811,46.29183,7.29652,19.3
48299,201811,46.29953,7.62048,19.6
48300,201811,46.30624,7.94451,79.0
48301,201811,46.31198,8.26861,223.2
48302,201811,46.31673,8.59276,227.3
48303,201811,46.3205,8.91696,181.1
48304,201811,46.32329,9.2412,142.1
48305,201811,46.3251,9.56547,86.5
48306,201811,46.32576,10.21403,83.5
48307,201811,46.32592,9.88974,80.39999999999999
48308,201811,46.47603,5.98489,70.2
48309,201811,46.50778,6.2883,59.9
48310,201811,46.51673,6.97082,32.199999999999996
48311,201811,46.51681,7.28513,20.6
48312,201811,46.52454,7.61045,16.7
48313,201811,46.53129,7.93584,48.7
48314,201811,46.53456,6.64066,45.0
48315,201811,46.53705,8.2613,88.1
48316,201811,46.54183,8.58683,148.7
48317,201811,46.54562,8.9124,123.8
48318,201811,46.54842,9.238,114.0
48319,201811,46.54976,10.54057,41.4
48320,201811,46.55023,9.56363,59.5
48321,201811,46.5509,10.21493,53.5
48322,201811,46.55106,9.88928,36.7
48323,201811,46.70077,5.96788,71.1
48324,201811,46.71353,6.29425,64.3
48325,201811,46.71743,6.61481,45.6
48326,201811,46.73315,6.94607,32.6
48327,201811,46.74177,7.27367,25.4
48328,201811,46.7526,7.59435,17.5
48329,201811,46.75935,7.92738,28.400000000000002
48330,201811,46.76125,8.25429,25.7
48331,201811,46.76689,8.58083,27.9
48332,201811,46.7707,8.90778,26.400000000000002
48333,201811,46.77352,9.23477,23.6
48334,201811,46.77487,10.54287,18.1
48335,201811,46.77534,9.56178,16.2
48336,201811,46.77602,10.21584,18.2
48337,201811,46.77618,9.88881,16.3
48338,201811,46.93727,6.27833,62.7
48339,201811,46.94998,6.60302,52.9
48340,201811,46.96392,7.26749,26.4
48341,201811,46.97448,7.59006,18.4
48342,201811,46.98129,7.91822,16.9
48343,201811,46.98568,8.23908,14.700000000000001
48344,201811,46.99292,6.92433,41.0
48345,201811,46.99537,8.9035,18.0
48346,201811,46.99859,9.23149,12.7
48347,201811,46.99995,10.54519,11.3
48348,201811,47.00042,9.55991,12.5
48349,201811,47.0011,10.21676,11.9
48350,201811,47.00126,9.88833,14.9
48351,201811,47.00145,8.58394,16.0
48352,201811,47.17286,6.59151,54.0
48353,201811,47.18271,6.9208,42.5
48354,201811,47.1942,7.25201,29.400000000000002
48355,201811,47.1994,7.57969,20.9
48356,201811,47.20625,7.90927,16.2
48357,201811,47.2126,8.24111,14.4
48358,201811,47.21777,8.56578,13.6
48359,201811,47.2223,8.90493,17.4
48360,201811,47.22548,9.55801,14.299999999999999
48361,201811,47.22736,9.22899,15.2
48362,201811,47.40752,6.90748,40.5
48363,201811,47.41641,7.2383,33.1
48364,201811,47.42132,9.55533,16.5
48365,201811,47.4243,7.56921,26.5
48366,201811,47.43118,7.90021,21.599999999999998
48367,201811,47.43706,8.23129,54.7
48368,201811,47.44387,8.56124,16.4
48369,201811,47.44579,8.89361,14.2
48370,201811,47.44849,9.22459,15.2
48371,201811,47.64917,7.55861,30.6
48372,201811,47.65609,7.89106,26.200000000000003
48373,201811,47.66199,8.22357,21.9
48374,201811,47.66689,8.55615,17.8
48375,201811,47.66881,8.88097,13.8
48376,201811,47.67466,9.2107,13.100000000000001
48377,201811,47.69319,9.57481,13.200000000000001
48378,201811,47.89182,8.54981,18.0
48379,201812,45.83319,6.99776,213.8
48380,201812,45.84178,7.31894,144.5
48381,201812,45.8494,7.64021,100.7
48382,201812,45.85606,7.96156,63.5
48383,201812,45.86814,9.24811,14.9
48384,201812,45.86874,8.92559,12.8
48385,201812,46.02644,6.01836,159.6
48386,201812,46.04858,6.66286,221.9
48387,201812,46.05819,6.98528,204.2
48388,201812,46.06682,7.30779,150.8
48389,201812,46.07448,7.6304,136.8
48390,201812,46.08116,7.95308,116.7
48391,201812,46.08687,8.27583,52.800000000000004
48392,201812,46.09494,8.92544,18.3
48393,201812,46.09638,8.58469,28.7
48394,201812,46.10113,9.23792,16.5
48395,201812,46.25144,6.00029,166.1
48396,201812,46.25152,6.33557,156.7
48397,201812,46.2735,6.64891,192.2
48398,201812,46.28289,6.97299,151.1
48399,201812,46.29183,7.29652,166.9
48400,201812,46.29953,7.62048,185.3
48401,201812,46.30624,7.94451,159.5
48402,201812,46.31198,8.26861,121.4
48403,201812,46.31673,8.59276,53.6
48404,201812,46.3205,8.91696,43.3
48405,201812,46.32329,9.2412,34.800000000000004
48406,201812,46.3251,9.56547,68.5
48407,201812,46.32576,10.21403,32.1
48408,201812,46.32592,9.88974,45.1
48409,201812,46.47603,5.98489,222.5
48410,201812,46.50778,6.2883,173.5
48411,201812,46.51673,6.97082,147.3
48412,201812,46.51681,7.28513,178.8
48413,201812,46.52454,7.61045,188.5
48414,201812,46.53129,7.93584,223.4
48415,201812,46.53456,6.64066,153.1
48416,201812,46.53705,8.2613,192.70000000000002
48417,201812,46.54183,8.58683,143.0
48418,201812,46.54562,8.9124,96.9
48419,201812,46.54842,9.238,74.3
48420,201812,46.54976,10.54057,49.7
48421,201812,46.55023,9.56363,71.3
48422,201812,46.5509,10.21493,62.9
48423,201812,46.55106,9.88928,77.8
48424,201812,46.70077,5.96788,204.5
48425,201812,46.71353,6.29425,172.6
48426,201812,46.71743,6.61481,125.2
48427,201812,46.73315,6.94607,111.2
48428,201812,46.74177,7.27367,134.4
48429,201812,46.7526,7.59435,112.9
48430,201812,46.75935,7.92738,190.6
48431,201812,46.76125,8.25429,204.0
48432,201812,46.76689,8.58083,202.5
48433,201812,46.7707,8.90778,162.5
48434,201812,46.77352,9.23477,149.5
48435,201812,46.77487,10.54287,70.1
48436,201812,46.77534,9.56178,141.7
48437,201812,46.77602,10.21584,110.7
48438,201812,46.77618,9.88881,160.2
48439,201812,46.93727,6.27833,188.20000000000002
48440,201812,46.94998,6.60302,185.9
48441,201812,46.96392,7.26749,117.7
48442,201812,46.97448,7.59006,124.9
48443,201812,46.98129,7.91822,188.6
48444,201812,46.98568,8.23908,142.0
48445,201812,46.99292,6.92433,139.2
48446,201812,46.99537,8.9035,196.2
48447,201812,46.99859,9.23149,220.7
48448,201812,46.99995,10.54519,153.2
48449,201812,47.00042,9.55991,176.5
48450,201812,47.0011,10.21676,169.1
48451,201812,47.00126,9.88833,189.2
48452,201812,47.00145,8.58394,180.3
48453,201812,47.17286,6.59151,154.5
48454,201812,47.18271,6.9208,146.4
48455,201812,47.1942,7.25201,121.0
48456,201812,47.1994,7.57969,116.6
48457,201812,47.20625,7.90927,131.1
48458,201812,47.2126,8.24111,136.9
48459,201812,47.21777,8.56578,159.6
48460,201812,47.2223,8.90493,227.5
48461,201812,47.22548,9.55801,188.9
48462,201812,47.22736,9.22899,301.7
48463,201812,47.40752,6.90748,126.10000000000001
48464,201812,47.41641,7.2383,102.39999999999999
48465,201812,47.42132,9.55533,154.2
48466,201812,47.4243,7.56921,95.0
48467,201812,47.43118,7.90021,118.7
48468,201812,47.43706,8.23129,138.6
48469,201812,47.44387,8.56124,157.5
48470,201812,47.44579,8.89361,160.2
48471,201812,47.44849,9.22459,136.0
48472,201812,47.64917,7.55861,108.0
48473,201812,47.65609,7.89106,163.4
48474,201812,47.66199,8.22357,174.2
48475,201812,47.66689,8.55615,125.8
48476,201812,47.66881,8.88097,111.0
48477,201812,47.67466,9.2107,92.6
48478,201812,47.69319,9.57481,117.30000000000001
48479,201812,47.89182,8.54981,103.3
48480,201901,45.83319,6.99776,77.8
48481,201901,45.84178,7.31894,49.6
48482,201901,45.8494,7.64021,39.1
48483,201901,45.85606,7.96156,35.1
48484,201901,45.86814,9.24811,13.3
48485,201901,45.86874,8.92559,15.1
48486,201901,46.02644,6.01836,70.2
48487,201901,46.04858,6.66286,92.0
48488,201901,46.05819,6.98528,84.9
48489,201901,46.06682,7.30779,71.1
48490,201901,46.07448,7.6304,67.4
48491,201901,46.08116,7.95308,53.0
48492,201901,46.08687,8.27583,30.1
48493,201901,46.09494,8.92544,16.4
48494,201901,46.09638,8.58469,21.5
48495,201901,46.10113,9.23792,17.3
48496,201901,46.25144,6.00029,63.5
48497,201901,46.25152,6.33557,61.4
48498,201901,46.2735,6.64891,74.39999999999999
48499,201901,46.28289,6.97299,74.3
48500,201901,46.29183,7.29652,75.0
48501,201901,46.29953,7.62048,88.5
48502,201901,46.30624,7.94451,72.5
48503,201901,46.31198,8.26861,57.1
48504,201901,46.31673,8.59276,38.2
48505,201901,46.3205,8.91696,35.300000000000004
48506,201901,46.32329,9.2412,32.5
48507,201901,46.3251,9.56547,45.9
48508,201901,46.32576,10.21403,30.3
48509,201901,46.32592,9.88974,42.5
48510,201901,46.47603,5.98489,83.6
48511,201901,46.50778,6.2883,68.2
48512,201901,46.51673,6.97082,74.8
48513,201901,46.51681,7.28513,93.89999999999999
48514,201901,46.52454,7.61045,104.60000000000001
48515,201901,46.53129,7.93584,131.8
48516,201901,46.53456,6.64066,58.0
48517,201901,46.53705,8.2613,127.4
48518,201901,46.54183,8.58683,94.89999999999999
48519,201901,46.54562,8.9124,89.7
48520,201901,46.54842,9.238,72.3
48521,201901,46.54976,10.54057,47.4
48522,201901,46.55023,9.56363,75.6
48523,201901,46.5509,10.21493,56.9
48524,201901,46.55106,9.88928,73.9
48525,201901,46.70077,5.96788,91.1
48526,201901,46.71353,6.29425,74.7
48527,201901,46.71743,6.61481,52.4
48528,201901,46.73315,6.94607,51.599999999999994
48529,201901,46.74177,7.27367,57.4
48530,201901,46.7526,7.59435,54.7
48531,201901,46.75935,7.92738,124.8
48532,201901,46.76125,8.25429,160.1
48533,201901,46.76689,8.58083,162.3
48534,201901,46.7707,8.90778,143.8
48535,201901,46.77352,9.23477,110.8
48536,201901,46.77487,10.54287,72.3
48537,201901,46.77534,9.56178,101.7
48538,201901,46.77602,10.21584,95.6
48539,201901,46.77618,9.88881,133.1
48540,201901,46.93727,6.27833,90.1
48541,201901,46.94998,6.60302,67.3
48542,201901,46.96392,7.26749,40.6
48543,201901,46.97448,7.59006,51.0
48544,201901,46.98129,7.91822,88.9
48545,201901,46.98568,8.23908,125.7
48546,201901,46.99292,6.92433,57.9
48547,201901,46.99537,8.9035,190.3
48548,201901,46.99859,9.23149,186.1
48549,201901,46.99995,10.54519,120.5
48550,201901,47.00042,9.55991,147.9
48551,201901,47.0011,10.21676,138.20000000000002
48552,201901,47.00126,9.88833,181.6
48553,201901,47.00145,8.58394,119.1
48554,201901,47.17286,6.59151,78.0
48555,201901,47.18271,6.9208,76.2
48556,201901,47.1942,7.25201,54.8
48557,201901,47.1994,7.57969,45.2
48558,201901,47.20625,7.90927,62.6
48559,201901,47.2126,8.24111,75.4
48560,201901,47.21777,8.56578,81.7
48561,201901,47.2223,8.90493,143.6
48562,201901,47.22548,9.55801,160.20000000000002
48563,201901,47.22736,9.22899,200.20000000000002
48564,201901,47.40752,6.90748,57.2
48565,201901,47.41641,7.2383,45.1
48566,201901,47.42132,9.55533,125.9
48567,201901,47.4243,7.56921,42.1
48568,201901,47.43118,7.90021,49.5
48569,201901,47.43706,8.23129,59.8
48570,201901,47.44387,8.56124,62.8
48571,201901,47.44579,8.89361,80.4
48572,201901,47.44849,9.22459,92.9
48573,201901,47.64917,7.55861,43.6
48574,201901,47.65609,7.89106,69.2
48575,201901,47.66199,8.22357,76.0
48576,201901,47.66689,8.55615,56.2
48577,201901,47.66881,8.88097,52.8
48578,201901,47.67466,9.2107,57.6
48579,201901,47.69319,9.57481,79.0
48580,201901,47.89182,8.54981,60.699999999999996
48581,201902,45.83319,6.99776,38.3
48582,201902,45.84178,7.31894,24.099999999999998
48583,201902,45.8494,7.64021,21.0
48584,201902,45.85606,7.96156,26.700000000000003
48585,201902,45.86814,9.24811,41.6
48586,201902,45.86874,8.92559,41.6
48587,201902,46.02644,6.01836,48.3
48588,201902,46.04858,6.66286,63.5
48589,201902,46.05819,6.98528,49.0
48590,201902,46.06682,7.30779,34.3
48591,201902,46.07448,7.6304,24.200000000000003
48592,201902,46.08116,7.95308,24.1
48593,201902,46.08687,8.27583,29.9
48594,201902,46.09494,8.92544,51.5
48595,201902,46.09638,8.58469,31.900000000000002
48596,201902,46.10113,9.23792,59.0
48597,201902,46.25144,6.00029,38.8
48598,201902,46.25152,6.33557,46.5
48599,201902,46.2735,6.64891,70.89999999999999
48600,201902,46.28289,6.97299,51.400000000000006
48601,201902,46.29183,7.29652,39.9
48602,201902,46.29953,7.62048,32.6
48603,201902,46.30624,7.94451,24.400000000000002
48604,201902,46.31198,8.26861,29.6
48605,201902,46.31673,8.59276,34.3
48606,201902,46.3205,8.91696,54.7
48607,201902,46.32329,9.2412,54.699999999999996
48608,201902,46.3251,9.56547,62.4
48609,201902,46.32576,10.21403,62.699999999999996
48610,201902,46.32592,9.88974,60.5
48611,201902,46.47603,5.98489,47.0
48612,201902,46.50778,6.2883,38.2
48613,201902,46.51673,6.97082,57.800000000000004
48614,201902,46.51681,7.28513,55.5
48615,201902,46.52454,7.61045,47.8
48616,201902,46.53129,7.93584,38.9
48617,201902,46.53456,6.64066,38.3
48618,201902,46.53705,8.2613,36.900000000000006
48619,201902,46.54183,8.58683,36.6
48620,201902,46.54562,8.9124,42.9
48621,201902,46.54842,9.238,60.9
48622,201902,46.54976,10.54057,45.800000000000004
48623,201902,46.55023,9.56363,47.9
48624,201902,46.5509,10.21493,52.4
48625,201902,46.55106,9.88928,45.0
48626,201902,46.70077,5.96788,48.199999999999996
48627,201902,46.71353,6.29425,42.9
48628,201902,46.71743,6.61481,34.9
48629,201902,46.73315,6.94607,42.6
48630,201902,46.74177,7.27367,54.5
48631,201902,46.7526,7.59435,46.7
48632,201902,46.75935,7.92738,51.9
48633,201902,46.76125,8.25429,50.4
48634,201902,46.76689,8.58083,48.5
48635,201902,46.7707,8.90778,37.2
48636,201902,46.77352,9.23477,33.7
48637,201902,46.77487,10.54287,27.7
48638,201902,46.77534,9.56178,39.2
48639,201902,46.77602,10.21584,37.9
48640,201902,46.77618,9.88881,44.1
48641,201902,46.93727,6.27833,46.0
48642,201902,46.94998,6.60302,40.7
48643,201902,46.96392,7.26749,36.9
48644,201902,46.97448,7.59006,43.3
48645,201902,46.98129,7.91822,58.2
48646,201902,46.98568,8.23908,74.0
48647,201902,46.99292,6.92433,32.1
48648,201902,46.99537,8.9035,52.2
48649,201902,46.99859,9.23149,50.6
48650,201902,46.99995,10.54519,33.9
48651,201902,47.00042,9.55991,45.2
48652,201902,47.0011,10.21676,39.0
48653,201902,47.00126,9.88833,45.1
48654,201902,47.00145,8.58394,48.0
48655,201902,47.17286,6.59151,39.7
48656,201902,47.18271,6.9208,37.8
48657,201902,47.1942,7.25201,34.6
48658,201902,47.1994,7.57969,32.9
48659,201902,47.20625,7.90927,38.3
48660,201902,47.2126,8.24111,39.1
48661,201902,47.21777,8.56578,40.9
48662,201902,47.2223,8.90493,48.6
48663,201902,47.22548,9.55801,48.0
48664,201902,47.22736,9.22899,53.2
48665,201902,47.40752,6.90748,36.0
48666,201902,47.41641,7.2383,33.6
48667,201902,47.42132,9.55533,44.0
48668,201902,47.4243,7.56921,33.1
48669,201902,47.43118,7.90021,30.4
48670,201902,47.43706,8.23129,26.9
48671,201902,47.44387,8.56124,31.099999999999998
48672,201902,47.44579,8.89361,35.9
48673,201902,47.44849,9.22459,36.4
48674,201902,47.64917,7.55861,31.5
48675,201902,47.65609,7.89106,35.6
48676,201902,47.66199,8.22357,29.7
48677,201902,47.66689,8.55615,25.3
48678,201902,47.66881,8.88097,23.1
48679,201902,47.67466,9.2107,24.3
48680,201902,47.69319,9.57481,26.5
48681,201902,47.89182,8.54981,23.3
48682,201903,45.83319,6.99776,121.1
48683,201903,45.84178,7.31894,94.1
48684,201903,45.8494,7.64021,64.6
48685,201903,45.85606,7.96156,53.0
48686,201903,45.86814,9.24811,34.6
48687,201903,45.86874,8.92559,52.5
48688,201903,46.02644,6.01836,81.6
48689,201903,46.04858,6.66286,132.3
48690,201903,46.05819,6.98528,125.7
48691,201903,46.06682,7.30779,87.6
48692,201903,46.07448,7.6304,77.6
48693,201903,46.08116,7.95308,73.4
48694,201903,46.08687,8.27583,72.8
48695,201903,46.09494,8.92544,60.1
48696,201903,46.09638,8.58469,72.9
48697,201903,46.10113,9.23792,52.300000000000004
48698,201903,46.25144,6.00029,87.1
48699,201903,46.25152,6.33557,77.8
48700,201903,46.2735,6.64891,92.5
48701,201903,46.28289,6.97299,102.8
48702,201903,46.29183,7.29652,94.1
48703,201903,46.29953,7.62048,96.1
48704,201903,46.30624,7.94451,87.39999999999999
48705,201903,46.31198,8.26861,86.8
48706,201903,46.31673,8.59276,75.39999999999999
48707,201903,46.3205,8.91696,79.3
48708,201903,46.32329,9.2412,69.5
48709,201903,46.3251,9.56547,71.9
48710,201903,46.32576,10.21403,51.199999999999996
48711,201903,46.32592,9.88974,61.7
48712,201903,46.47603,5.98489,109.10000000000001
48713,201903,46.50778,6.2883,89.10000000000001
48714,201903,46.51673,6.97082,91.3
48715,201903,46.51681,7.28513,107.5
48716,201903,46.52454,7.61045,101.3
48717,201903,46.53129,7.93584,123.80000000000001
48718,201903,46.53456,6.64066,67.8
48719,201903,46.53705,8.2613,139.5
48720,201903,46.54183,8.58683,103.8
48721,201903,46.54562,8.9124,94.5
48722,201903,46.54842,9.238,87.5
48723,201903,46.54976,10.54057,45.9
48724,201903,46.55023,9.56363,71.6
48725,201903,46.5509,10.21493,59.2
48726,201903,46.55106,9.88928,57.9
48727,201903,46.70077,5.96788,131.3
48728,201903,46.71353,6.29425,105.0
48729,201903,46.71743,6.61481,60.9
48730,201903,46.73315,6.94607,59.7
48731,201903,46.74177,7.27367,60.099999999999994
48732,201903,46.7526,7.59435,47.9
48733,201903,46.75935,7.92738,109.3
48734,201903,46.76125,8.25429,119.89999999999999
48735,201903,46.76689,8.58083,129.9
48736,201903,46.7707,8.90778,107.0
48737,201903,46.77352,9.23477,87.5
48738,201903,46.77487,10.54287,55.800000000000004
48739,201903,46.77534,9.56178,82.5
48740,201903,46.77602,10.21584,71.0
48741,201903,46.77618,9.88881,99.1
48742,201903,46.93727,6.27833,124.9
48743,201903,46.94998,6.60302,99.3
48744,201903,46.96392,7.26749,55.8
48745,201903,46.97448,7.59006,64.4
48746,201903,46.98129,7.91822,96.9
48747,201903,46.98568,8.23908,124.3
48748,201903,46.99292,6.92433,64.5
48749,201903,46.99537,8.9035,130.7
48750,201903,46.99859,9.23149,128.7
48751,201903,46.99995,10.54519,84.2
48752,201903,47.00042,9.55991,98.1
48753,201903,47.0011,10.21676,99.3
48754,201903,47.00126,9.88833,110.9
48755,201903,47.00145,8.58394,95.3
48756,201903,47.17286,6.59151,92.0
48757,201903,47.18271,6.9208,84.4
48758,201903,47.1942,7.25201,66.3
48759,201903,47.1994,7.57969,59.7
48760,201903,47.20625,7.90927,60.9
48761,201903,47.2126,8.24111,65.5
48762,201903,47.21777,8.56578,70.0
48763,201903,47.2223,8.90493,109.0
48764,201903,47.22548,9.55801,109.2
48765,201903,47.22736,9.22899,158.29999999999998
48766,201903,47.40752,6.90748,73.89999999999999
48767,201903,47.41641,7.2383,59.7
48768,201903,47.42132,9.55533,78.1
48769,201903,47.4243,7.56921,53.6
48770,201903,47.43118,7.90021,49.9
48771,201903,47.43706,8.23129,70.3
48772,201903,47.44387,8.56124,75.10000000000001
48773,201903,47.44579,8.89361,84.8
48774,201903,47.44849,9.22459,76.7
48775,201903,47.64917,7.55861,59.6
48776,201903,47.65609,7.89106,81.0
48777,201903,47.66199,8.22357,91.7
48778,201903,47.66689,8.55615,72.2
48779,201903,47.66881,8.88097,57.7
48780,201903,47.67466,9.2107,52.9
48781,201903,47.69319,9.57481,64.2
48782,201903,47.89182,8.54981,68.3
48783,201904,45.83319,6.99776,91.7
48784,201904,45.84178,7.31894,133.6
48785,201904,45.8494,7.64021,130.2
48786,201904,45.85606,7.96156,182.2
48787,201904,45.86814,9.24811,183.8
48788,201904,45.86874,8.92559,192.9
48789,201904,46.02644,6.01836,77.2
48790,201904,46.04858,6.66286,78.9
48791,201904,46.05819,6.98528,82.9
48792,201904,46.06682,7.30779,126.3
48793,201904,46.07448,7.6304,85.0
48794,201904,46.08116,7.95308,160.4
48795,201904,46.08687,8.27583,265.2
48796,201904,46.09494,8.92544,212.7
48797,201904,46.09638,8.58469,252.4
48798,201904,46.10113,9.23792,171.5
48799,201904,46.25144,6.00029,77.0
48800,201904,46.25152,6.33557,74.5
48801,201904,46.2735,6.64891,73.0
48802,201904,46.28289,6.97299,60.099999999999994
48803,201904,46.29183,7.29652,42.1
48804,201904,46.29953,7.62048,49.5
48805,201904,46.30624,7.94451,127.6
48806,201904,46.31198,8.26861,248.3
48807,201904,46.31673,8.59276,306.1
48808,201904,46.3205,8.91696,210.1
48809,201904,46.32329,9.2412,201.4
48810,201904,46.3251,9.56547,188.6
48811,201904,46.32576,10.21403,159.4
48812,201904,46.32592,9.88974,170.70000000000002
48813,201904,46.47603,5.98489,92.8
48814,201904,46.50778,6.2883,75.9
48815,201904,46.51673,6.97082,68.4
48816,201904,46.51681,7.28513,51.2
48817,201904,46.52454,7.61045,57.2
48818,201904,46.53129,7.93584,110.39999999999999
48819,201904,46.53456,6.64066,74.89999999999999
48820,201904,46.53705,8.2613,200.9
48821,201904,46.54183,8.58683,232.9
48822,201904,46.54562,8.9124,202.0
48823,201904,46.54842,9.238,196.7
48824,201904,46.54976,10.54057,111.2
48825,201904,46.55023,9.56363,131.5
48826,201904,46.5509,10.21493,117.7
48827,201904,46.55106,9.88928,110.8
48828,201904,46.70077,5.96788,100.2
48829,201904,46.71353,6.29425,88.9
48830,201904,46.71743,6.61481,70.4
48831,201904,46.73315,6.94607,70.4
48832,201904,46.74177,7.27367,54.7
48833,201904,46.7526,7.59435,48.6
48834,201904,46.75935,7.92738,78.80000000000001
48835,201904,46.76125,8.25429,135.0
48836,201904,46.76689,8.58083,156.7
48837,201904,46.7707,8.90778,140.1
48838,201904,46.77352,9.23477,105.0
48839,201904,46.77487,10.54287,56.9
48840,201904,46.77534,9.56178,75.39999999999999
48841,201904,46.77602,10.21584,62.900000000000006
48842,201904,46.77618,9.88881,85.3
48843,201904,46.93727,6.27833,94.2
48844,201904,46.94998,6.60302,81.0
48845,201904,46.96392,7.26749,52.7
48846,201904,46.97448,7.59006,50.7
48847,201904,46.98129,7.91822,64.5
48848,201904,46.98568,8.23908,93.4
48849,201904,46.99292,6.92433,64.7
48850,201904,46.99537,8.9035,108.2
48851,201904,46.99859,9.23149,98.7
48852,201904,46.99995,10.54519,69.1
48853,201904,47.00042,9.55991,75.10000000000001
48854,201904,47.0011,10.21676,60.0
48855,201904,47.00126,9.88833,79.3
48856,201904,47.00145,8.58394,108.1
48857,201904,47.17286,6.59151,82.0
48858,201904,47.18271,6.9208,75.6
48859,201904,47.1942,7.25201,60.1
48860,201904,47.1994,7.57969,55.0
48861,201904,47.20625,7.90927,50.9
48862,201904,47.2126,8.24111,64.6
48863,201904,47.21777,8.56578,76.10000000000001
48864,201904,47.2223,8.90493,85.5
48865,201904,47.22548,9.55801,72.7
48866,201904,47.22736,9.22899,91.1
48867,201904,47.40752,6.90748,59.3
48868,201904,47.41641,7.2383,59.8
48869,201904,47.42132,9.55533,67.60000000000001
48870,201904,47.4243,7.56921,59.8
48871,201904,47.43118,7.90021,58.1
48872,201904,47.43706,8.23129,47.8
48873,201904,47.44387,8.56124,55.5
48874,201904,47.44579,8.89361,61.4
48875,201904,47.44849,9.22459,54.7
48876,201904,47.64917,7.55861,58.199999999999996
48877,201904,47.65609,7.89106,69.2
48878,201904,47.66199,8.22357,59.4
48879,201904,47.66689,8.55615,55.5
48880,201904,47.66881,8.88097,47.5
48881,201904,47.67466,9.2107,43.3
48882,201904,47.69319,9.57481,47.0
48883,201904,47.89182,8.54981,55.1
48884,201905,45.83319,6.99776,110.30000000000001
48885,201905,45.84178,7.31894,88.89999999999999
48886,201905,45.8494,7.64021,66.1
48887,201905,45.85606,7.96156,97.10000000000001
48888,201905,45.86814,9.24811,109.3
48889,201905,45.86874,8.92559,104.80000000000001
48890,201905,46.02644,6.01836,79.4
48891,201905,46.04858,6.66286,141.3
48892,201905,46.05819,6.98528,123.3
48893,201905,46.06682,7.30779,78.0
48894,201905,46.07448,7.6304,56.199999999999996
48895,201905,46.08116,7.95308,57.699999999999996
48896,201905,46.08687,8.27583,107.8
48897,201905,46.09494,8.92544,91.9
48898,201905,46.09638,8.58469,94.0
48899,201905,46.10113,9.23792,97.4
48900,201905,46.25144,6.00029,75.7
48901,201905,46.25152,6.33557,83.5
48902,201905,46.2735,6.64891,129.0
48903,201905,46.28289,6.97299,123.3
48904,201905,46.29183,7.29652,99.4
48905,201905,46.29953,7.62048,77.1
48906,201905,46.30624,7.94451,49.7
48907,201905,46.31198,8.26861,75.9
48908,201905,46.31673,8.59276,80.60000000000001
48909,201905,46.3205,8.91696,73.8
48910,201905,46.32329,9.2412,79.39999999999999
48911,201905,46.3251,9.56547,86.0
48912,201905,46.32576,10.21403,85.3
48913,201905,46.32592,9.88974,75.1
48914,201905,46.47603,5.98489,97.6
48915,201905,46.50778,6.2883,78.0
48916,201905,46.51673,6.97082,146.29999999999998
48917,201905,46.51681,7.28513,140.9
48918,201905,46.52454,7.61045,131.2
48919,201905,46.53129,7.93584,94.4
48920,201905,46.53456,6.64066,95.9
48921,201905,46.53705,8.2613,94.39999999999999
48922,201905,46.54183,8.58683,74.8
48923,201905,46.54562,8.9124,56.8
48924,201905,46.54842,9.238,76.8
48925,201905,46.54976,10.54057,76.7
48926,201905,46.55023,9.56363,78.3
48927,201905,46.5509,10.21493,70.9
48928,201905,46.55106,9.88928,78.7
48929,201905,46.70077,5.96788,103.3
48930,201905,46.71353,6.29425,96.1
48931,201905,46.71743,6.61481,75.4
48932,201905,46.73315,6.94607,98.7
48933,201905,46.74177,7.27367,152.1
48934,201905,46.7526,7.59435,134.6
48935,201905,46.75935,7.92738,173.9
48936,201905,46.76125,8.25429,155.7
48937,201905,46.76689,8.58083,142.8
48938,201905,46.7707,8.90778,90.9
48939,201905,46.77352,9.23477,71.7
48940,201905,46.77487,10.54287,66.5
48941,201905,46.77534,9.56178,99.6
48942,201905,46.77602,10.21584,87.5
48943,201905,46.77618,9.88881,141.7
48944,201905,46.93727,6.27833,98.0
48945,201905,46.94998,6.60302,96.3
48946,201905,46.96392,7.26749,103.3
48947,201905,46.97448,7.59006,123.0
48948,201905,46.98129,7.91822,188.1
48949,201905,46.98568,8.23908,177.0
48950,201905,46.99292,6.92433,83.8
48951,201905,46.99537,8.9035,168.5
48952,201905,46.99859,9.23149,148.7
48953,201905,46.99995,10.54519,118.2
48954,201905,47.00042,9.55991,147.7
48955,201905,47.0011,10.21676,120.8
48956,201905,47.00126,9.88833,178.1
48957,201905,47.00145,8.58394,162.3
48958,201905,47.17286,6.59151,99.7
48959,201905,47.18271,6.9208,106.8
48960,201905,47.1942,7.25201,100.7
48961,201905,47.1994,7.57969,106.3
48962,201905,47.20625,7.90927,135.3
48963,201905,47.2126,8.24111,149.7
48964,201905,47.21777,8.56578,147.5
48965,201905,47.2223,8.90493,208.1
48966,201905,47.22548,9.55801,216.8
48967,201905,47.22736,9.22899,242.2
