,YEAR,LATITUDE,LONGITUDE,PRECIPITATION
2126,2000,45.86874,8.92559,1536.3
2127,2000,46.02644,6.01836,968.5
2128,2000,46.04858,6.66286,925.2
2129,2000,46.05819,6.98528,908.2
2130,2000,46.06682,7.30779,897.3
2131,2000,46.07448,7.6304,1155.2
2132,2000,46.08116,7.95308,1387.3
2133,2000,46.08687,8.27583,1507.2
2134,2000,46.09494,8.92544,1553.2
2135,2000,46.09638,8.58469,1516.5
2136,2000,46.10113,9.23792,1550.9
2137,2000,46.25144,6.00029,1025.5
2138,2000,46.25152,6.33557,998.1
2139,2000,46.2735,6.64891,960.6
2140,2000,46.28289,6.97299,909.0
2141,2000,46.29183,7.29652,897.8
2142,2000,46.29953,7.62048,964.4
2143,2000,46.30624,7.94451,1359.7
2144,2000,46.31198,8.26861,1494.5
2145,2000,46.31673,8.59276,1587.0
2146,2000,46.3205,8.91696,1705.1
2147,2000,46.32329,9.2412,1700.3
2148,2000,46.3251,9.56547,1432.6
2149,2000,46.32576,10.21403,1151.7
2150,2000,46.32592,9.88974,1303.7
2151,2000,46.47603,5.98489,1089.1
2152,2000,46.50778,6.2883,1043.8
2153,2000,46.51673,6.97082,921.5
2154,2000,46.51681,7.28513,927.6
2155,2000,46.52454,7.61045,960.1
2156,2000,46.53129,7.93584,1155.6
2157,2000,46.53456,6.64066,956.7
2158,2000,46.53705,8.2613,1267.1
2159,2000,46.54183,8.58683,1370.3
2160,2000,46.54562,8.9124,1539.7
2161,2000,46.54842,9.238,1724.5
2162,2000,46.54976,10.54057,1069.0
2163,2000,46.55023,9.56363,1473.3
2164,2000,46.5509,10.21493,1243.2
2165,2000,46.55106,9.88928,1349.5
2166,2000,46.70077,5.96788,1068.1
2167,2000,46.71353,6.29425,1027.3
2168,2000,46.71743,6.61481,972.5
2169,2000,46.73315,6.94607,965.6
2170,2000,46.74177,7.27367,918.5
2171,2000,46.7526,7.59435,959.6
2172,2000,46.75935,7.92738,1019.0
2173,2000,46.76125,8.25429,1206.7
2174,2000,46.76689,8.58083,1292.8
2175,2000,46.7707,8.90778,1382.4
2176,2000,46.77352,9.23477,1444.7
2177,2000,46.77487,10.54287,967.3
2178,2000,46.77534,9.56178,1439.1
2179,2000,46.77602,10.21584,1267.5
2180,2000,46.77618,9.88881,1353.4
2181,2000,46.93727,6.27833,1026.7
2182,2000,46.94998,6.60302,1010.6
2183,2000,46.96392,7.26749,903.5
2184,2000,46.97448,7.59006,956.2
2185,2000,46.98129,7.91822,992.1
2186,2000,46.98568,8.23908,1114.4
2187,2000,46.99292,6.92433,936.6
2188,2000,46.99537,8.9035,1264.3
2189,2000,46.99859,9.23149,1373.3
2190,2000,46.99995,10.54519,1268.5
2191,2000,47.00042,9.55991,1344.7
2192,2000,47.0011,10.21676,1400.9
2193,2000,47.00126,9.88833,1417.3
2194,2000,47.00145,8.58394,1180.7
2195,2000,47.17286,6.59151,990.9
2196,2000,47.18271,6.9208,962.8
2197,2000,47.1942,7.25201,926.0
2198,2000,47.1994,7.57969,939.3
2199,2000,47.20625,7.90927,995.3
2200,2000,47.2126,8.24111,1019.9
2201,2000,47.21777,8.56578,1101.0
2202,2000,47.2223,8.90493,1169.3
2203,2000,47.22548,9.55801,1334.7
2204,2000,47.22736,9.22899,1251.7
2205,2000,47.40752,6.90748,972.4
2206,2000,47.41641,7.2383,906.8
2207,2000,47.42132,9.55533,1256.1
2208,2000,47.4243,7.56921,915.9
2209,2000,47.43118,7.90021,944.3
2210,2000,47.43706,8.23129,958.9
2211,2000,47.44387,8.56124,964.4
2212,2000,47.44579,8.89361,1065.3
2213,2000,47.44849,9.22459,1101.2
2214,2000,47.64917,7.55861,863.3
2215,2000,47.65609,7.89106,937.8
2216,2000,47.66199,8.22357,957.8
2217,2000,47.66689,8.55615,966.6
2218,2000,47.66881,8.88097,957.7
2219,2000,47.67466,9.2107,958.1
2220,2000,47.69319,9.57481,1106.1
2221,2000,47.89182,8.54981,952.4
2222,2001,45.83319,6.99776,1038.5
2223,2001,45.84178,7.31894,870.4
2224,2001,45.8494,7.64021,796.4
2225,2001,45.85606,7.96156,752.7
2226,2001,45.86814,9.24811,769.0
2227,2001,45.86874,8.92559,759.0
2228,2001,46.02644,6.01836,1222.7
2229,2001,46.04858,6.66286,1155.6
2230,2001,46.05819,6.98528,1095.3
2231,2001,46.06682,7.30779,995.1
2232,2001,46.07448,7.6304,935.8
2233,2001,46.08116,7.95308,894.3
2234,2001,46.08687,8.27583,931.0
2235,2001,46.09494,8.92544,1010.9
2236,2001,46.09638,8.58469,982.7
2237,2001,46.10113,9.23792,944.4
2238,2001,46.25144,6.00029,1262.0
2239,2001,46.25152,6.33557,1250.5
2240,2001,46.2735,6.64891,1205.9
2241,2001,46.28289,6.97299,1111.0
2242,2001,46.29183,7.29652,1106.1000000000001
2243,2001,46.29953,7.62048,1107.3
2244,2001,46.30624,7.94451,1060.7
2245,2001,46.31198,8.26861,1131.2
2246,2001,46.31673,8.59276,1163.6
2247,2001,46.3205,8.91696,1292.1
2248,2001,46.32329,9.2412,1280.9
2249,2001,46.3251,9.56547,1114.2
2250,2001,46.32576,10.21403,824.8
2251,2001,46.32592,9.88974,948.1
2252,2001,46.47603,5.98489,1307.4
2253,2001,46.50778,6.2883,1255.2
2254,2001,46.51673,6.97082,1140.8
2255,2001,46.51681,7.28513,1162.0
2256,2001,46.52454,7.61045,1181.1
2257,2001,46.53129,7.93584,1269.0
2258,2001,46.53456,6.64066,1226.5
2259,2001,46.53705,8.2613,1307.2
2260,2001,46.54183,8.58683,1334.7
2261,2001,46.54562,8.9124,1426.9
2262,2001,46.54842,9.238,1522.4
2263,2001,46.54976,10.54057,724.2
2264,2001,46.55023,9.56363,1219.2
2265,2001,46.5509,10.21493,905.4
2266,2001,46.55106,9.88928,1067.9
2267,2001,46.70077,5.96788,1261.2
2268,2001,46.71353,6.29425,1256.8
2269,2001,46.71743,6.61481,1217.6
2270,2001,46.73315,6.94607,1176.1
2271,2001,46.74177,7.27367,1170.2
2272,2001,46.7526,7.59435,1188.2
2273,2001,46.75935,7.92738,1236.7
2274,2001,46.76125,8.25429,1334.4
2275,2001,46.76689,8.58083,1352.5
2276,2001,46.7707,8.90778,1364.1
2277,2001,46.77352,9.23477,1334.9
2278,2001,46.77487,10.54287,691.3
2279,2001,46.77534,9.56178,1252.8
2280,2001,46.77602,10.21584,1042.6
2281,2001,46.77618,9.88881,1141.9
2282,2001,46.93727,6.27833,1238.9
2283,2001,46.94998,6.60302,1228.3
2284,2001,46.96392,7.26749,1162.2
2285,2001,46.97448,7.59006,1202.1
2286,2001,46.98129,7.91822,1246.9
2287,2001,46.98568,8.23908,1297.5
2288,2001,46.99292,6.92433,1173.0
2289,2001,46.99537,8.9035,1340.2
2290,2001,46.99859,9.23149,1305.3
2291,2001,46.99995,10.54519,1163.9
2292,2001,47.00042,9.55991,1246.1
2293,2001,47.0011,10.21676,1240.7
2294,2001,47.00126,9.88833,1305.2
2295,2001,47.00145,8.58394,1295.9
2296,2001,47.17286,6.59151,1212.2
2297,2001,47.18271,6.9208,1188.8
2298,2001,47.1942,7.25201,1179.9
2299,2001,47.1994,7.57969,1193.5
2300,2001,47.20625,7.90927,1275.2
2301,2001,47.2126,8.24111,1297.8
2302,2001,47.21777,8.56578,1339.3
2303,2001,47.2223,8.90493,1340.4
2304,2001,47.22548,9.55801,1285.7
2305,2001,47.22736,9.22899,1294.8
2306,2001,47.40752,6.90748,1229.8
2307,2001,47.41641,7.2383,1175.1
2308,2001,47.42132,9.55533,1341.9
2309,2001,47.4243,7.56921,1212.1
2310,2001,47.43118,7.90021,1264.8
2311,2001,47.43706,8.23129,1285.9
2312,2001,47.44387,8.56124,1313.4
2313,2001,47.44579,8.89361,1260.3
2314,2001,47.44849,9.22459,1233.0
2315,2001,47.64917,7.55861,1153.7
2316,2001,47.65609,7.89106,1266.7
2317,2001,47.66199,8.22357,1292.2
2318,2001,47.66689,8.55615,1284.9
2319,2001,47.66881,8.88097,1209.5
2320,2001,47.67466,9.2107,1108.5
2321,2001,47.69319,9.57481,1230.5
2322,2001,47.89182,8.54981,1232.3
2323,2002,45.83319,6.99776,1041.0
2324,2002,45.84178,7.31894,1048.2
2325,2002,45.8494,7.64021,1122.6
2326,2002,45.85606,7.96156,1129.0
2327,2002,45.86814,9.24811,1292.5
2328,2002,45.86874,8.92559,1259.7
2329,2002,46.02644,6.01836,1139.9
2330,2002,46.04858,6.66286,1055.0
2331,2002,46.05819,6.98528,1060.9
2332,2002,46.06682,7.30779,1038.7
2333,2002,46.07448,7.6304,1086.7
2334,2002,46.08116,7.95308,1226.0
2335,2002,46.08687,8.27583,1322.7
2336,2002,46.09494,8.92544,1445.1
2337,2002,46.09638,8.58469,1406.1
2338,2002,46.10113,9.23792,1443.1
2339,2002,46.25144,6.00029,1181.3
2340,2002,46.25152,6.33557,1153.0
2341,2002,46.2735,6.64891,1098.6
2342,2002,46.28289,6.97299,1058.0
2343,2002,46.29183,7.29652,1039.5
2344,2002,46.29953,7.62048,1135.3
2345,2002,46.30624,7.94451,1274.8
2346,2002,46.31198,8.26861,1447.3
2347,2002,46.31673,8.59276,1531.6
2348,2002,46.3205,8.91696,1657.8
2349,2002,46.32329,9.2412,1653.7
2350,2002,46.3251,9.56547,1448.1
2351,2002,46.32576,10.21403,1176.7
2352,2002,46.32592,9.88974,1299.8
2353,2002,46.47603,5.98489,1222.0
2354,2002,46.50778,6.2883,1169.1000000000001
2355,2002,46.51673,6.97082,1056.5
2356,2002,46.51681,7.28513,1102.0
2357,2002,46.52454,7.61045,1189.8
2358,2002,46.53129,7.93584,1361.9
2359,2002,46.53456,6.64066,1120.4
2360,2002,46.53705,8.2613,1521.8
2361,2002,46.54183,8.58683,1530.6
2362,2002,46.54562,8.9124,1693.3
2363,2002,46.54842,9.238,1816.0
2364,2002,46.54976,10.54057,962.6
2365,2002,46.55023,9.56363,1523.3
2366,2002,46.5509,10.21493,1191.4
2367,2002,46.55106,9.88928,1383.4
2368,2002,46.70077,5.96788,1147.3
2369,2002,46.71353,6.29425,1137.9
2370,2002,46.71743,6.61481,1133.0
2371,2002,46.73315,6.94607,1073.7
2372,2002,46.74177,7.27367,1063.0
2373,2002,46.7526,7.59435,1165.2
2374,2002,46.75935,7.92738,1217.7
2375,2002,46.76125,8.25429,1413.4
2376,2002,46.76689,8.58083,1454.0
2377,2002,46.7707,8.90778,1507.1
2378,2002,46.77352,9.23477,1497.0
2379,2002,46.77487,10.54287,799.1
2380,2002,46.77534,9.56178,1443.1
2381,2002,46.77602,10.21584,1167.9
2382,2002,46.77618,9.88881,1312.6
2383,2002,46.93727,6.27833,1125.4
2384,2002,46.94998,6.60302,1146.2
2385,2002,46.96392,7.26749,1079.7
2386,2002,46.97448,7.59006,1174.3
2387,2002,46.98129,7.91822,1196.0
2388,2002,46.98568,8.23908,1354.5
2389,2002,46.99292,6.92433,1088.4
2390,2002,46.99537,8.9035,1427.2
2391,2002,46.99859,9.23149,1447.9
2392,2002,46.99995,10.54519,1160.8
2393,2002,47.00042,9.55991,1415.5
2394,2002,47.0011,10.21676,1319.6
2395,2002,47.00126,9.88833,1388.3
2396,2002,47.00145,8.58394,1374.3
2397,2002,47.17286,6.59151,1140.1
2398,2002,47.18271,6.9208,1119.3
2399,2002,47.1942,7.25201,1140.2
2400,2002,47.1994,7.57969,1171.9
2401,2002,47.20625,7.90927,1223.4
2402,2002,47.2126,8.24111,1287.4
2403,2002,47.21777,8.56578,1357.5
2404,2002,47.2223,8.90493,1392.4
2405,2002,47.22548,9.55801,1418.5
2406,2002,47.22736,9.22899,1420.8
2407,2002,47.40752,6.90748,1217.5
2408,2002,47.41641,7.2383,1127.2
2409,2002,47.42132,9.55533,1458.6
2410,2002,47.4243,7.56921,1162.0
2411,2002,47.43118,7.90021,1169.0
2412,2002,47.43706,8.23129,1228.3
2413,2002,47.44387,8.56124,1190.7
2414,2002,47.44579,8.89361,1302.0
2415,2002,47.44849,9.22459,1348.8
2416,2002,47.64917,7.55861,1134.5
2417,2002,47.65609,7.89106,1220.6
2418,2002,47.66199,8.22357,1209.1
2419,2002,47.66689,8.55615,1248.0
2420,2002,47.66881,8.88097,1244.3
2421,2002,47.67466,9.2107,1203.5
2422,2002,47.69319,9.57481,1361.8
2423,2002,47.89182,8.54981,1243.5
2424,2003,45.83319,6.99776,667.8
2425,2003,45.84178,7.31894,624.1
2426,2003,45.8494,7.64021,604.8
2427,2003,45.85606,7.96156,577.4
2428,2003,45.86814,9.24811,640.1
2429,2003,45.86874,8.92559,631.7
2430,2003,46.02644,6.01836,738.9
2431,2003,46.04858,6.66286,684.3
2432,2003,46.05819,6.98528,648.5
2433,2003,46.06682,7.30779,630.6
2434,2003,46.07448,7.6304,678.6
2435,2003,46.08116,7.95308,687.8
2436,2003,46.08687,8.27583,689.6
2437,2003,46.09494,8.92544,732.2
2438,2003,46.09638,8.58469,717.4
2439,2003,46.10113,9.23792,711.5
2440,2003,46.25144,6.00029,772.9
2441,2003,46.25152,6.33557,743.9
2442,2003,46.2735,6.64891,733.9
2443,2003,46.28289,6.97299,659.2
2444,2003,46.29183,7.29652,657.0
2445,2003,46.29953,7.62048,736.9
2446,2003,46.30624,7.94451,777.4
2447,2003,46.31198,8.26861,825.2
2448,2003,46.31673,8.59276,832.7
2449,2003,46.3205,8.91696,886.4
2450,2003,46.32329,9.2412,854.9
2451,2003,46.3251,9.56547,756.7
2452,2003,46.32576,10.21403,658.9
2453,2003,46.32592,9.88974,675.3
2454,2003,46.47603,5.98489,822.7
2455,2003,46.50778,6.2883,785.9
2456,2003,46.51673,6.97082,710.7
2457,2003,46.51681,7.28513,719.8
2458,2003,46.52454,7.61045,798.2
2459,2003,46.53129,7.93584,849.6
2460,2003,46.53456,6.64066,752.5
2461,2003,46.53705,8.2613,921.5
2462,2003,46.54183,8.58683,924.7
2463,2003,46.54562,8.9124,929.5
2464,2003,46.54842,9.238,975.1
2465,2003,46.54976,10.54057,603.1
2466,2003,46.55023,9.56363,814.0
2467,2003,46.5509,10.21493,685.7
2468,2003,46.55106,9.88928,744.6
2469,2003,46.70077,5.96788,786.9
2470,2003,46.71353,6.29425,759.8
2471,2003,46.71743,6.61481,751.6
2472,2003,46.73315,6.94607,714.1
2473,2003,46.74177,7.27367,694.0
2474,2003,46.7526,7.59435,771.6
2475,2003,46.75935,7.92738,809.2
2476,2003,46.76125,8.25429,906.0
2477,2003,46.76689,8.58083,916.5
2478,2003,46.7707,8.90778,902.4
2479,2003,46.77352,9.23477,852.0
2480,2003,46.77487,10.54287,578.6
2481,2003,46.77534,9.56178,823.6
2482,2003,46.77602,10.21584,732.8
2483,2003,46.77618,9.88881,774.8
2484,2003,46.93727,6.27833,746.3
2485,2003,46.94998,6.60302,738.9
2486,2003,46.96392,7.26749,691.7
2487,2003,46.97448,7.59006,764.5
2488,2003,46.98129,7.91822,791.3
2489,2003,46.98568,8.23908,840.5
2490,2003,46.99292,6.92433,708.2
2491,2003,46.99537,8.9035,873.2
2492,2003,46.99859,9.23149,858.7
2493,2003,46.99995,10.54519,826.4
2494,2003,47.00042,9.55991,816.6
2495,2003,47.0011,10.21676,840.7
2496,2003,47.00126,9.88833,828.9
2497,2003,47.00145,8.58394,855.9
2498,2003,47.17286,6.59151,728.5
2499,2003,47.18271,6.9208,696.6
2500,2003,47.1942,7.25201,686.7
2501,2003,47.1994,7.57969,714.4
2502,2003,47.20625,7.90927,786.7
2503,2003,47.2126,8.24111,829.3
2504,2003,47.21777,8.56578,841.5
2505,2003,47.2223,8.90493,861.2
2506,2003,47.22548,9.55801,853.0
2507,2003,47.22736,9.22899,851.3
2508,2003,47.40752,6.90748,688.3
2509,2003,47.41641,7.2383,654.8
2510,2003,47.42132,9.55533,860.6
2511,2003,47.4243,7.56921,700.3
2512,2003,47.43118,7.90021,729.5
2513,2003,47.43706,8.23129,789.5
2514,2003,47.44387,8.56124,797.8
2515,2003,47.44579,8.89361,821.8
2516,2003,47.44849,9.22459,795.6
2517,2003,47.64917,7.55861,651.2
2518,2003,47.65609,7.89106,726.5
2519,2003,47.66199,8.22357,759.2
2520,2003,47.66689,8.55615,758.6
2521,2003,47.66881,8.88097,734.8
2522,2003,47.67466,9.2107,699.8
2523,2003,47.69319,9.57481,777.2
2524,2003,47.89182,8.54981,740.9
2525,2004,45.83319,6.99776,883.0
2526,2004,45.84178,7.31894,772.7
2527,2004,45.8494,7.64021,814.1
2528,2004,45.85606,7.96156,849.6
2529,2004,45.86814,9.24811,963.6999999999999
2530,2004,45.86874,8.92559,1115.7
2531,2004,46.02644,6.01836,1001.4
2532,2004,46.04858,6.66286,956.6
2533,2004,46.05819,6.98528,887.8
2534,2004,46.06682,7.30779,802.9
2535,2004,46.07448,7.6304,850.1
2536,2004,46.08116,7.95308,949.3
2537,2004,46.08687,8.27583,974.6
2538,2004,46.09494,8.92544,1387.1
2539,2004,46.09638,8.58469,1203.0
2540,2004,46.10113,9.23792,1093.1
2541,2004,46.25144,6.00029,1080.2
2542,2004,46.25152,6.33557,1033.7
2543,2004,46.2735,6.64891,1007.4
2544,2004,46.28289,6.97299,917.5
2545,2004,46.29183,7.29652,836.2
2546,2004,46.29953,7.62048,938.8
2547,2004,46.30624,7.94451,963.2
2548,2004,46.31198,8.26861,1090.9
2549,2004,46.31673,8.59276,1245.6
2550,2004,46.3205,8.91696,1346.9
2551,2004,46.32329,9.2412,1144.3
2552,2004,46.3251,9.56547,912.5
2553,2004,46.32576,10.21403,718.9
2554,2004,46.32592,9.88974,805.5
2555,2004,46.47603,5.98489,1165.6
2556,2004,46.50778,6.2883,1106.4
2557,2004,46.51673,6.97082,984.9
2558,2004,46.51681,7.28513,939.8
2559,2004,46.52454,7.61045,999.8
2560,2004,46.53129,7.93584,1098.9
2561,2004,46.53456,6.64066,1029.1
2562,2004,46.53705,8.2613,1133.6
2563,2004,46.54183,8.58683,1156.3
2564,2004,46.54562,8.9124,1185.2
2565,2004,46.54842,9.238,1150.6
2566,2004,46.54976,10.54057,631.1
2567,2004,46.55023,9.56363,918.7
2568,2004,46.5509,10.21493,689.7
2569,2004,46.55106,9.88928,749.4
2570,2004,46.70077,5.96788,1072.4
2571,2004,46.71353,6.29425,1059.5
2572,2004,46.71743,6.61481,1018.9
2573,2004,46.73315,6.94607,986.4
2574,2004,46.74177,7.27367,1040.2
2575,2004,46.7526,7.59435,1049.3
2576,2004,46.75935,7.92738,1122.2
2577,2004,46.76125,8.25429,1135.6
2578,2004,46.76689,8.58083,1084.3
2579,2004,46.7707,8.90778,1023.0
2580,2004,46.77352,9.23477,979.3
2581,2004,46.77487,10.54287,551.9
2582,2004,46.77534,9.56178,841.5
2583,2004,46.77602,10.21584,678.9
2584,2004,46.77618,9.88881,752.4
2585,2004,46.93727,6.27833,1042.0
2586,2004,46.94998,6.60302,1043.7
2587,2004,46.96392,7.26749,1024.3
2588,2004,46.97448,7.59006,1070.7
2589,2004,46.98129,7.91822,1235.2
2590,2004,46.98568,8.23908,1140.8
2591,2004,46.99292,6.92433,1041.4
2592,2004,46.99537,8.9035,1080.0
2593,2004,46.99859,9.23149,1014.7
2594,2004,46.99995,10.54519,750.2
2595,2004,47.00042,9.55991,910.9
2596,2004,47.0011,10.21676,846.1
2597,2004,47.00126,9.88833,896.0
2598,2004,47.00145,8.58394,1100.8
2599,2004,47.17286,6.59151,1055.3
2600,2004,47.18271,6.9208,1049.6
2601,2004,47.1942,7.25201,1036.1
2602,2004,47.1994,7.57969,1046.1
2603,2004,47.20625,7.90927,1088.3
2604,2004,47.2126,8.24111,1090.5
2605,2004,47.21777,8.56578,1074.9
2606,2004,47.2223,8.90493,1128.2
2607,2004,47.22548,9.55801,1091.6
2608,2004,47.22736,9.22899,1270.2
2609,2004,47.40752,6.90748,1026.8
2610,2004,47.41641,7.2383,997.4
2611,2004,47.42132,9.55533,1142.7
2612,2004,47.4243,7.56921,969.3
2613,2004,47.43118,7.90021,988.7
2614,2004,47.43706,8.23129,1029.9
2615,2004,47.44387,8.56124,1037.7
2616,2004,47.44579,8.89361,1070.3
2617,2004,47.44849,9.22459,1105.6
2618,2004,47.64917,7.55861,889.8
2619,2004,47.65609,7.89106,960.3
2620,2004,47.66199,8.22357,993.7
2621,2004,47.66689,8.55615,981.7
2622,2004,47.66881,8.88097,961.9
2623,2004,47.67466,9.2107,883.4
2624,2004,47.69319,9.57481,966.1
2625,2004,47.89182,8.54981,925.8
2626,2005,45.83319,6.99776,783.9
2627,2005,45.84178,7.31894,619.0
2628,2005,45.8494,7.64021,637.3
2629,2005,45.85606,7.96156,660.5
2630,2005,45.86814,9.24811,709.1
2631,2005,45.86874,8.92559,805.9
2632,2005,46.02644,6.01836,904.8
2633,2005,46.04858,6.66286,891.8
2634,2005,46.05819,6.98528,848.4
2635,2005,46.06682,7.30779,744.8
2636,2005,46.07448,7.6304,721.3
2637,2005,46.08116,7.95308,758.6
2638,2005,46.08687,8.27583,735.5
2639,2005,46.09494,8.92544,847.8
2640,2005,46.09638,8.58469,828.1
2641,2005,46.10113,9.23792,741.6
2642,2005,46.25144,6.00029,948.7
2643,2005,46.25152,6.33557,953.4
2644,2005,46.2735,6.64891,911.9
2645,2005,46.28289,6.97299,864.7
2646,2005,46.29183,7.29652,840.9
2647,2005,46.29953,7.62048,851.0
2648,2005,46.30624,7.94451,822.9
2649,2005,46.31198,8.26861,837.9
2650,2005,46.31673,8.59276,838.9
2651,2005,46.3205,8.91696,852.2
2652,2005,46.32329,9.2412,741.8
2653,2005,46.3251,9.56547,707.4
2654,2005,46.32576,10.21403,601.5
2655,2005,46.32592,9.88974,649.0
2656,2005,46.47603,5.98489,1075.8
2657,2005,46.50778,6.2883,1035.3
2658,2005,46.51673,6.97082,940.8
2659,2005,46.51681,7.28513,949.1
2660,2005,46.52454,7.61045,982.7
2661,2005,46.53129,7.93584,964.9
2662,2005,46.53456,6.64066,974.0
2663,2005,46.53705,8.2613,941.5
2664,2005,46.54183,8.58683,885.7
2665,2005,46.54562,8.9124,824.8
2666,2005,46.54842,9.238,809.4
2667,2005,46.54976,10.54057,627.4
2668,2005,46.55023,9.56363,759.5
2669,2005,46.5509,10.21493,653.7
2670,2005,46.55106,9.88928,692.8
2671,2005,46.70077,5.96788,951.3000000000001
2672,2005,46.71353,6.29425,984.3
2673,2005,46.71743,6.61481,971.0
2674,2005,46.73315,6.94607,908.7
2675,2005,46.74177,7.27367,1058.1
2676,2005,46.7526,7.59435,1027.9
2677,2005,46.75935,7.92738,1070.5
2678,2005,46.76125,8.25429,1019.7
2679,2005,46.76689,8.58083,976.6
2680,2005,46.7707,8.90778,874.8
2681,2005,46.77352,9.23477,841.4
2682,2005,46.77487,10.54287,606.8
2683,2005,46.77534,9.56178,759.6
2684,2005,46.77602,10.21584,742.4
2685,2005,46.77618,9.88881,811.2
2686,2005,46.93727,6.27833,931.3
2687,2005,46.94998,6.60302,955.9
2688,2005,46.96392,7.26749,912.0
2689,2005,46.97448,7.59006,992.4
2690,2005,46.98129,7.91822,1212.6
2691,2005,46.98568,8.23908,1121.8
2692,2005,46.99292,6.92433,869.5
2693,2005,46.99537,8.9035,991.0
2694,2005,46.99859,9.23149,991.3
2695,2005,46.99995,10.54519,880.5
2696,2005,47.00042,9.55991,914.6
2697,2005,47.0011,10.21676,920.5
2698,2005,47.00126,9.88833,961.9
2699,2005,47.00145,8.58394,1018.5
2700,2005,47.17286,6.59151,955.7
2701,2005,47.18271,6.9208,939.9
2702,2005,47.1942,7.25201,917.0
2703,2005,47.1994,7.57969,952.8
2704,2005,47.20625,7.90927,1024.4
2705,2005,47.2126,8.24111,1065.0
2706,2005,47.21777,8.56578,1056.7
2707,2005,47.2223,8.90493,1172.7
2708,2005,47.22548,9.55801,1127.1
2709,2005,47.22736,9.22899,1312.0
2710,2005,47.40752,6.90748,969.2
2711,2005,47.41641,7.2383,896.7
2712,2005,47.42132,9.55533,1197.9
2713,2005,47.4243,7.56921,881.5
2714,2005,47.43118,7.90021,887.0
2715,2005,47.43706,8.23129,961.3
2716,2005,47.44387,8.56124,1010.1
2717,2005,47.44579,8.89361,1077.4
2718,2005,47.44849,9.22459,1152.6
2719,2005,47.64917,7.55861,800.8
2720,2005,47.65609,7.89106,894.7
2721,2005,47.66199,8.22357,919.5
2722,2005,47.66689,8.55615,906.7
2723,2005,47.66881,8.88097,934.8
2724,2005,47.67466,9.2107,929.8
2725,2005,47.69319,9.57481,1015.0
2726,2005,47.89182,8.54981,874.6
2727,2006,45.83319,6.99776,944.2
2728,2006,45.84178,7.31894,708.6
2729,2006,45.8494,7.64021,773.7
2730,2006,45.85606,7.96156,828.3
2731,2006,45.86814,9.24811,850.5
2732,2006,45.86874,8.92559,993.0
2733,2006,46.02644,6.01836,1111.7
2734,2006,46.04858,6.66286,1126.9
2735,2006,46.05819,6.98528,993.1
2736,2006,46.06682,7.30779,798.1
2737,2006,46.07448,7.6304,836.6
2738,2006,46.08116,7.95308,926.6
2739,2006,46.08687,8.27583,966.4
2740,2006,46.09494,8.92544,1293.8
2741,2006,46.09638,8.58469,1143.2
2742,2006,46.10113,9.23792,973.9
2743,2006,46.25144,6.00029,1218.2
2744,2006,46.25152,6.33557,1258.5
2745,2006,46.2735,6.64891,1215.5
2746,2006,46.28289,6.97299,1095.7
2747,2006,46.29183,7.29652,904.3
2748,2006,46.29953,7.62048,957.1
2749,2006,46.30624,7.94451,1002.1
2750,2006,46.31198,8.26861,1090.0
2751,2006,46.31673,8.59276,1180.8
2752,2006,46.3205,8.91696,1237.4
2753,2006,46.32329,9.2412,1091.2
2754,2006,46.3251,9.56547,876.0
2755,2006,46.32576,10.21403,726.9
2756,2006,46.32592,9.88974,829.2
2757,2006,46.47603,5.98489,1399.5
2758,2006,46.50778,6.2883,1320.4
2759,2006,46.51673,6.97082,1191.5
2760,2006,46.51681,7.28513,1103.2
2761,2006,46.52454,7.61045,1104.2
2762,2006,46.53129,7.93584,1104.7
2763,2006,46.53456,6.64066,1305.1
2764,2006,46.53705,8.2613,1135.4
2765,2006,46.54183,8.58683,1159.8
2766,2006,46.54562,8.9124,1116.4
2767,2006,46.54842,9.238,1162.1
2768,2006,46.54976,10.54057,670.9
2769,2006,46.55023,9.56363,969.2
2770,2006,46.5509,10.21493,765.4
2771,2006,46.55106,9.88928,847.3
2772,2006,46.70077,5.96788,1257.7
2773,2006,46.71353,6.29425,1263.9
2774,2006,46.71743,6.61481,1247.9
2775,2006,46.73315,6.94607,1148.0
2776,2006,46.74177,7.27367,1256.3
2777,2006,46.7526,7.59435,1212.0
2778,2006,46.75935,7.92738,1220.3
2779,2006,46.76125,8.25429,1176.4
2780,2006,46.76689,8.58083,1161.1
2781,2006,46.7707,8.90778,1077.2
2782,2006,46.77352,9.23477,1078.7
2783,2006,46.77487,10.54287,611.1
2784,2006,46.77534,9.56178,921.4
2785,2006,46.77602,10.21584,825.3
2786,2006,46.77618,9.88881,892.6
2787,2006,46.93727,6.27833,1222.0
2788,2006,46.94998,6.60302,1272.5
2789,2006,46.96392,7.26749,1256.6
2790,2006,46.97448,7.59006,1314.6
2791,2006,46.98129,7.91822,1486.5
2792,2006,46.98568,8.23908,1302.8
2793,2006,46.99292,6.92433,1239.3
2794,2006,46.99537,8.9035,1230.2
2795,2006,46.99859,9.23149,1244.0
2796,2006,46.99995,10.54519,934.4
2797,2006,47.00042,9.55991,1073.3
2798,2006,47.0011,10.21676,1036.2
2799,2006,47.00126,9.88833,1084.4
2800,2006,47.00145,8.58394,1249.5
2801,2006,47.17286,6.59151,1305.4
2802,2006,47.18271,6.9208,1283.5
2803,2006,47.1942,7.25201,1247.1
2804,2006,47.1994,7.57969,1318.1
